date,return_5d,return_10d,return_20d,dist_from_ma20,dist_from_ma50,volatility_10d,volume_ratio,consecutive_up
2012-06-04,-0.03028011587661905,-0.012640611278578073,-0.06496356875375808,-0.0354498293412256,-0.0624081586058204,0.011994334247004593,1.0488235818334708,0
2012-06-05,-0.03462983632064942,-0.02197465278842603,-0.0585706198079895,-0.025199109643803515,-0.053843203250260034,0.010667891270526062,0.8420668484508311,1
2012-06-06,0.0015935993718860786,-0.001739888511697485,-0.03354117831736969,-0.001570080077075671,-0.031215367668710678,0.013220060859126385,0.9520628645513206,2
2012-06-07,0.004411405818032232,-0.001663468926227929,-0.027184413984813083,0.00043181967359377164,-0.02932818701857296,0.013220485439021445,0.9639716114326187,3
2012-06-08,0.03854563025162139,0.004300993614146709,-0.021467257127366635,0.009503629383217624,-0.02054840458992768,0.01345718974957683,0.7521278131352095,4
2012-06-11,0.02583920864330791,-0.005223321465190667,-0.03097137349026069,-0.0017245453319273691,-0.03172810903359489,0.01406843248516009,0.8833158302590755,0
2012-06-12,0.029828673546764106,-0.005834124856471834,-0.008873611482574817,0.010202850385518755,-0.019462000232027918,0.014008096671510213,0.9422533574726936,1
2012-06-13,0.000758103389222331,0.0023529108741933147,-0.00952457711554855,0.004227845505266569,-0.02432558051480088,0.013324416827117096,0.9002283685789779,0
2012-06-14,0.010753389365556032,0.0152122327479991,0.004817906580935949,0.014625961665581035,-0.012847078968992242,0.013666369638123088,1.198134267690561,1
2012-06-15,0.01303499848662848,0.052083070970246004,0.030375735599991627,0.023456274454457537,-0.0020096101218641618,0.010073857083077068,0.8986646481192068,2
2012-06-18,0.02805254725535744,0.05461661152017272,0.041285612886015066,0.023359950239430265,0.0006203003618861798,0.009953111531709134,0.7332916803141477,3
2012-06-19,0.026204874016030555,0.056815204195152846,0.03359205702143475,0.03152658443540791,0.010570965524361452,0.010026496318769092,0.7756700105440117,4
2012-06-20,0.031134675073253737,0.03191638176517131,0.030120962307505605,0.028305980433223167,0.00889045409116559,0.008257596943176728,1.1627105940850226,0
2012-06-21,-0.0025753549049780666,0.008150340666530198,0.006473313901865341,0.004907434839217416,-0.013181183210958075,0.01159574172656969,1.1559650892936435,0
2012-06-22,-0.005068985137607118,0.007899939135423972,0.012234910337344251,0.012027275404116218,-0.004897000686364699,0.01157901854972453,0.7400214159634011,1
2012-06-25,-0.02291669945128283,0.004492976009780492,-0.0007538137134445178,-0.0041630356980807545,-0.020106193149927152,0.012051271064611941,0.8304742508682917,0
2012-06-26,-0.02741345236925785,-0.001926944418908172,-0.007749827241048668,0.0012333103125418555,-0.014539568100920924,0.011560435663752791,0.8061444423422938,1
2012-06-27,-0.017050403018770255,0.01355341329662596,0.015938214144347373,0.009461129625142107,-0.004882291707103431,0.01165967908312812,0.6248621219598036,2
2012-06-28,0.00264243951844767,6.027939389463555e-05,0.015273429126063442,0.005818938960679647,-0.006964306583812269,0.011250280721377072,0.9860767906220623,0
2012-06-29,0.019781110330693075,0.014611855038814348,0.06745595629205359,0.027543552493579274,0.01792720415526328,0.013467608723949523,1.2516102435593721,1
2012-07-02,0.039522145197219416,0.015699728622782017,0.07117380612211721,0.027122489052661604,0.021105387990679576,0.013475482529237741,0.7805915945886006,2
2012-07-03,0.041142917631024956,0.012601595848956704,0.07013276228545262,0.03040333984819573,0.027633739024874197,0.013305644483362918,0.49738408122402605,3
2012-07-05,0.02718321605937324,0.009669328251444398,0.041894319988501794,0.023642830547991038,0.022968014559048355,0.013407977373375148,0.7943437174731979,0
2012-07-06,0.02033309627302926,0.023029264768601232,0.031367301788295165,0.012353806770886667,0.013698467225147684,0.011358109473213283,0.9619902684382592,0
2012-07-09,-0.00573100053848441,0.013936744238251642,0.02194678280490381,0.009986899736663783,0.01305055291250056,0.011240634932990908,0.6688646673136152,0
2012-07-10,-0.017361960255799724,0.02147400302728153,0.026063461217497697,-9.204114432225664e-05,0.005047976647107323,0.010163423951579379,1.0826693537010539,0
2012-07-11,-0.023652190588109412,0.01651760691375559,0.014558833984391173,-0.000659764690683969,0.005950144315463362,0.010128258892075302,0.9260249397433438,1
2012-07-12,-0.023978345726779038,0.0025530617799569555,0.01614107777805862,-0.006286313339493871,0.002053908950003425,0.009960568553090061,0.9469708786233706,0
2012-07-13,0.0019190291431070428,0.022291145220453723,0.02235276831107158,0.009271401282148543,0.019455010618723265,0.011135456537264327,0.8844794670852009,1
2012-07-16,0.0008129556699338902,-0.004922703917932703,0.009617221284833777,0.0064094503395651535,0.01752579016411714,0.007811829070420963,0.6820942870935086,0
2012-07-17,0.0165502708292542,-0.0010990345709056548,0.01458343950736607,0.012583044021497633,0.024502955739989275,0.008092571538394515,0.9686529217211403,1
2012-07-18,0.023926795361166597,-0.0002913163509878913,0.012306608447049339,0.019450992994582864,0.0319398605743718,0.008170865322207291,0.797381626766234,2
2012-07-19,0.03160789657494778,0.006871645776398205,0.016607418226482373,0.021269751410827382,0.034351225362977564,0.00804345396433819,0.9387310030439086,3
2012-07-20,0.005303528145512493,0.007232734913692029,0.030428564249621814,0.010417249927189332,0.02466869245716075,0.007993949518136534,1.056956434833273,0
2012-07-23,-0.0025103857962150977,-0.001699470958648086,0.012213588187512503,-0.00040310037607107585,0.014342279168051043,0.008700170768091172,1.068018869270623,0
2012-07-24,-0.01782047712757262,-0.0015651400210860977,0.019875253184644448,-0.009942691014129812,0.005780276775720107,0.008685637600072186,1.262124329892545,0
2012-07-25,-0.02482355781987511,-0.0014907106468008413,0.015002273294468793,-0.010445204663381537,0.00592370208352314,0.00868592914444473,0.9446806144557995,1
2012-07-26,-0.011326352252710947,0.0199235421516617,0.022527469965607283,0.004766632475946009,0.021979054656038374,0.009927936475397673,1.1252360843453502,2
2012-07-27,0.0161943319838056,0.02158374722479217,0.04435601888903529,0.021068721122052155,0.03979734676944827,0.010211081717654424,1.661748202744329,3
2012-07-30,0.026574877087790938,0.02399777809759862,0.018956940223403107,0.020099818667542475,0.03847452561118598,0.010121390918684381,0.7782469830375508,0
2012-07-31,0.028223854963117967,0.009900415273723207,0.008790499804165242,0.012517846075205338,0.029878445083308378,0.010390330152536929,0.8816545133427717,0
2012-08-01,0.027097436283693987,0.0016012236874602959,0.0013094408738305585,0.011568186319085039,0.028011823000418726,0.010153247825812025,0.9902663835747899,0
2012-08-02,0.003451538037667623,-0.007913907550671562,-0.0010966433436686573,0.00463932308296471,0.020133313147277624,0.010346522496026474,1.3923646170790775,0
2012-08-03,0.004831190610960379,0.021103760499397106,0.028489133318463145,0.023112836588564393,0.03916158722313938,0.01170181294261518,1.0986488133653056,1
2012-08-06,0.0067778544289189835,0.03353285216507751,0.031776393098014166,0.02347932374600008,0.0399691086946839,0.010890988834471815,0.604605591296574,2
2012-08-07,0.018952999031013773,0.04771178068989901,0.046071965051377894,0.0262864383357061,0.04379952307059165,0.01005052518384527,0.7832256799693245,3
2012-08-08,0.021077443883704028,0.04874602486005997,0.04718264799501104,0.02515646532000897,0.04390229113310016,0.010006234568701452,0.6538785406442913,4
2012-08-09,0.029054327607231256,0.032606147761794047,0.05317931987279123,0.023380844860364382,0.0433162136839051,0.009164415961306948,0.6708124158807113,5
2012-08-10,0.010692073531790136,0.01557491958800905,0.037494831940235285,0.023159529805151083,0.043466801854739764,0.007451956353109423,0.7497121229167062,6
2012-08-13,0.008236975632758048,0.0150706590834504,0.03943009951351817,0.020671726063986855,0.040901851101703676,0.007465232933816121,0.6007944896303876,0
2012-08-14,0.0033489036101936875,0.02236537440808628,0.03248721617620176,0.019179482207444268,0.03899794619786213,0.00687872573811073,0.7852441647744598,1
2012-08-15,0.0032742756595647293,0.024420732904743003,0.026061059648195606,0.01901766638995653,0.038256613763351904,0.006806860962041846,0.5542074226679543,2
2012-08-16,0.009814929492431679,0.03915442327657792,0.03093065123989569,0.02495838397123985,0.04427147380807808,0.006089871512941995,0.8794102919727399,3
2012-08-17,0.009514680546648169,0.02030848574247468,0.04184083166108632,0.024218752189488612,0.044008353866050245,0.002379441920407,0.727850708601641,4
2012-08-20,0.010087306202739343,0.018407370730889605,0.05255747453743376,0.02167813824427076,0.042585045828567245,0.002458155470042608,0.6444940089894806,5
2012-08-21,0.006890037588350273,0.010262015270297908,0.05846341498220986,0.015731123208444223,0.03775391940790758,0.0026102314999071024,0.8944828360080066,0
2012-08-22,0.0061725582306488835,0.00946704454738545,0.0586745501963033,0.013307821948426017,0.0367384030052234,0.002615853059746046,1.1268714007863958,1
2012-08-23,-0.009367167521649788,0.00035582388201316206,0.0329735736898813,0.003409848813168669,0.026866463125643815,0.003897113574547201,0.9610086200437852,0
2012-08-24,-0.004712672909971238,0.004757168059417838,0.020406180157418907,0.00845511979832413,0.031756571503269174,0.004323180351831729,0.9116295837459543,1
2012-08-27,-0.004571374766008662,0.0054698185796984156,0.0206229114342118,0.007642455786332611,0.03086332504095172,0.0043111267929042425,0.6415112252969882,2
2012-08-28,-0.0025397519775810506,0.004332786624178686,0.026795065427345,0.005325061497257996,0.0287944082985002,0.004337900004597503,0.7209874713357385,0
2012-08-29,-0.002186436445852147,0.0039726258785171,0.028490373218769793,0.004706921743577097,0.028724874600191696,0.004332983474580403,0.6455825936549827,1
2012-08-30,-0.0012085569862690937,-0.01056440375216905,0.028176376388231894,-0.003895999900999984,0.020566855441140473,0.004176850134334001,1.0041730038324226,0
2012-08-31,-0.00247280093794755,-0.007173820345926729,0.012988975968333705,0.00021276952774642075,0.02413661803125386,0.00452183870193969,1.5847455218960376,1
2012-09-04,-0.0036032659430020875,-0.008158168830003754,0.01009903146274671,-0.0012074830846932646,0.02207060157830943,0.004513676115245717,1.2319422609360362,0
2012-09-05,-0.003465354992362446,-0.0059963058277486825,0.004204175260579479,-0.0022659837344603025,0.019783206391167013,0.004447032632557785,1.0361697408970891,0
2012-09-06,0.015971121129469745,0.013749764842299061,0.02334697902596239,0.016804306092414692,0.038709198248977846,0.007984866742146006,1.5737166524522004,1
2012-09-07,0.027332888605294148,0.026091298265546126,0.026456406054594872,0.0194236952483786,0.04107613081506991,0.007255802469132465,1.0576865671752163,2
2012-09-10,0.01664762748627635,0.014133660279466165,0.018958064536128028,0.012677018209401519,0.03356292900323872,0.007578210260709805,0.8581085544019346,0
2012-09-11,0.020420779010291268,0.016743931569751958,0.02230533641744792,0.014375416053292874,0.03527866211384256,0.007575976084049877,0.8768897562066674,1
2012-09-12,0.024697179787424473,0.021146240299788177,0.025570649071089413,0.016469833512516834,0.03755616089272101,0.007529496935479443,0.87218357583931,2
2012-09-13,0.01961442061397234,0.03589880603095219,0.04001404443531564,0.02991228060160218,0.0519765881965425,0.00856065954559698,2.0837572252625787,3
2012-09-14,0.020162321117091375,0.048046304199503176,0.03697431989097111,0.03257500662483324,0.05505906528882822,0.007678952085747287,1.5282583362123332,4
2012-09-17,0.02250730646298238,0.03952962720297393,0.032072228413151604,0.02742574978920336,0.04978373350264037,0.008097046577373382,1.0613679349979037,0
2012-09-18,0.01883172847189951,0.039637066047697234,0.031155531340950393,0.02499582882869453,0.04723198353774556,0.008090259014937685,0.8661147170865687,0
2012-09-19,0.01599832020291969,0.04109061338069231,0.034847915668463125,0.02378748372670471,0.04592699034641331,0.008010313134870908,1.1190914099264688,1
2012-09-20,0.0008189546911034906,0.020449438626851002,0.03448037844142626,0.02211317506618028,0.0441297015947892,0.005666723320423989,1.3310989004483054,2
2012-09-21,-0.004016141527164341,0.01606520485480467,0.04257566517191469,0.019558861303440943,0.0417448922945425,0.0056740472400030615,0.9409223223680567,0
2012-09-24,-0.002129921580009908,0.02032944608522924,0.034750435849333794,0.016283645982992544,0.03859794001857704,0.00521298227419322,0.8293142595040652,0
2012-09-25,-0.011940764659952752,0.006666098574123591,0.023521646842237898,0.004308449771099002,0.026171518220043228,0.006552800900726428,1.1228680958503692,0
2012-09-26,-0.01803086585945035,-0.0023210092220861123,0.018776150458953866,-0.002255195708160744,0.019292014058218718,0.006758937400285288,1.1995159268555178,0
2012-09-27,-0.008847048703405025,-0.008035339344339643,0.02757500759809739,0.0057856061181442075,0.02772534862814114,0.005394692867557641,0.8985609524286652,1
2012-09-28,-0.013025389208309646,-0.016989218928966987,0.030240816089763145,-0.00034201134148764873,0.02195248108075038,0.005175905712548984,1.185088619909713,0
2012-10-01,-0.00892507696573619,-0.011035988831713528,0.02805738984692674,0.0009278123526517479,0.023399970812059134,0.005306436128775405,1.0756107475761083,1
2012-10-02,0.002775622844247927,-0.009198284874872842,0.030074188147713565,0.000504198031515079,0.022994108968044737,0.005349573733299335,0.9000545045358351,2
2012-10-03,0.012561853427824676,-0.005695513525728835,0.03516106771067329,0.002878269347252505,0.025447431849999612,0.005569030012426499,0.9546229215807311,3
2012-10-04,0.010301509297879319,0.0013633226399973886,0.021840640449503734,0.008977631729786141,0.030920592465661367,0.00608613878420536,0.9917149667096476,4
2012-10-05,0.015072657281111512,0.0018509408453120102,0.0179458814439708,0.00815016360808767,0.029438161845218528,0.006083009773431226,0.9890157248795302,5
2012-10-08,0.0089360572443562,-6.8774720056064e-05,0.02025927321320964,0.0036993452281916376,0.02480452780657213,0.006172206852600321,0.6232027083330436,0
2012-10-09,-0.002076122025512772,0.0006937382870135789,0.0073644613889432,-0.006585239913937756,0.013779541141483097,0.006030523241297954,1.155557325300554,0
2012-10-10,-0.012474718531655271,-6.95706895785797e-05,-0.0023904184374525794,-0.012806204310303921,0.006420221467146203,0.006114463939768169,0.950904410563249,0
2012-10-11,-0.018955594834272782,-0.0088493567728255,-0.016813588532516355,-0.011420333573650635,0.006063126818024434,0.005167761694919862,0.9843312062294985,1
2012-10-12,-0.022238864455285,-0.007501405956429119,-0.02436318185732722,-0.013447488606988684,0.0017841249040906851,0.005075358198943107,1.0072402089200632,0
2012-10-15,-0.010710974768477377,-0.001870631407795198,-0.012885975972183994,-0.004585140700664141,0.009352850876380457,0.005767884488677664,0.8776451464957978,1
2012-10-16,0.00929261985090446,0.007197205212644553,-0.002067281606077165,0.005606236709714813,0.01863001776761712,0.0066322391815407545,0.8830508176104916,2
2012-10-17,0.020379366470683058,0.007650421078452485,0.0019113344759937867,0.010069206050334255,0.022301322763406087,0.006659049971078906,1.0452853879870732,3
2012-10-18,0.017159751364144826,-0.002121116764443598,-0.0007606858909532388,0.007482683063782649,0.01877869179557406,0.006326366561360281,1.2045504017465547,0
2012-10-19,0.0034988075378277195,-0.018817866424046037,-0.017001756336320062,-0.008457291450764159,0.0013075536206155038,0.008188150702052172,1.4640456115823237,0
2012-10-22,-0.004650279603511609,-0.015311445344489472,-0.015379167024178297,-0.007550130739779759,0.0009836146036809454,0.008190498298894682,0.9788062468145379,1
2012-10-23,-0.02830806085234494,-0.01927849704965756,-0.018598132994163463,-0.02041301817837062,-0.013098613945932985,0.008723517206385619,1.4633723366478018,0
2012-10-24,-0.03543041964388838,-0.01577310267933829,-0.01584157602328673,-0.022414960283877627,-0.016024059663728076,0.008592658777896512,0.9249825622060228,0
2012-10-25,-0.03010560425498332,-0.01346245757452147,-0.02219268025723098,-0.018481006015196148,-0.01333271567446938,0.008688424226875236,1.0259422049012388,1
2012-10-26,-0.0142268112701327,-0.010777780606816112,-0.018198338055604113,-0.018143834257097962,-0.013906771213337145,0.008662808488200606,1.1161840902862896,0
2012-10-31,-0.01436452169189728,-0.018948002253170837,-0.02078318893283626,-0.01711971194939298,-0.013896443966305334,0.008039019980652581,0.8006062528611118,0
2012-11-01,0.00997008823404566,-0.018620206482731883,-0.01155701471724535,-0.006251360668375832,-0.0037652355741964964,0.008095578686040042,0.7854757801018417,1
2012-11-02,0.0038286488704430965,-0.031737421409594235,-0.024329804968869384,-0.01387663936875414,-0.012699715989574638,0.008032489508317996,1.0641605120995512,0
2012-11-05,0.0029694034356730903,-0.027225596504018013,-0.029288964599294975,-0.010381180615218519,-0.010785159377067024,0.008203180690739387,0.7679629511163208,1
2012-11-06,0.01139025102110125,-0.002998607200628167,-0.021760046234914676,-0.001529608561621132,-0.0034678072591261748,0.007170127089384074,0.8416345041211305,2
2012-11-07,-0.011531029020954375,-0.0257299129963503,-0.040647396184277595,-0.022136544831551124,-0.025911329513412656,0.01006457784902455,1.9361698948068895,0
2012-11-08,-0.03353695203012874,-0.02390123016692436,-0.04271894742132576,-0.03180840058383201,-0.03725589940142908,0.009847981517027659,1.3139986662917844,0
2012-11-09,-0.024018170097681146,-0.02028147836705263,-0.03573467920561868,-0.029223290516309258,-0.03608394162693238,0.009898257677498858,1.416066383273038,1
2012-11-12,-0.025238133757108594,-0.022343672522523894,-0.035505329353651804,-0.026709998640635387,-0.03498149676230034,0.009803979249824691,0.6942975938859306,2
2012-11-13,-0.03616387460248749,-0.025185539191004302,-0.03569187558195541,-0.028344301255691016,-0.03806880746198293,0.009792767683988646,0.8747833011216822,0
2012-11-14,-0.027126361297938884,-0.03834459545953384,-0.056566044231540547,-0.0386983341008723,-0.05045993751145986,0.010325160438797816,1.3223842773926564,0
2012-11-15,-0.016951064986271525,-0.04991952996309612,-0.06761022449039411,-0.036973948744314825,-0.05145934493458471,0.00909314633286746,1.2012682993083321,0
2012-11-16,-0.012956065382773607,-0.036663054498294656,-0.06723688509711356,-0.02883190920862602,-0.04627074349936055,0.009490266202872435,1.5569495000848417,1
2012-11-19,0.00622012321039378,-0.019174994848284443,-0.04587854067959651,-0.006810073384631452,-0.026439905530123348,0.012097225101640968,0.983831818152447,2
2012-11-20,0.010160048711756353,-0.026371252618298313,-0.029290782790935777,-0.00489036049384624,-0.025423889491182593,0.01165685307411261,0.79503986815629,3
2012-11-21,0.025895856990877375,-0.0019329646799157718,-0.027613142663226897,-0.0016180059646142878,-0.023152023056640013,0.009312924169459986,0.550240391956414,4
2012-11-23,0.04163585010749782,0.02397901312029549,-0.0004953449583927627,0.012010172408213313,-0.009593439225027695,0.009211982940310571,0.46008439462007683,5
2012-11-26,0.03431849177220658,0.02091779376619396,0.00021207161738590052,0.009851412918706346,-0.011339001571243217,0.009315599006247833,0.7092717264071257,0
2012-11-27,0.008625015207599729,0.014898787075276143,-0.007777779066640456,0.005092604522019114,-0.015628997203449953,0.009590945224548912,0.9131970777966093,0
2012-11-28,0.01630883707566877,0.026634584366546088,0.0007782388071420066,0.013145973498755084,-0.007006265851298406,0.009616708888270613,1.243343375623571,1
2012-11-29,0.01914667191500352,0.045538348383643124,0.0054476033774431,0.017592445297157852,-0.0018349848036609746,0.007758520214999493,1.0433385696185153,2
2012-11-30,0.005659931010587371,0.047531437157260825,-0.0047608398071962155,0.018055172855741684,-0.00110623549371237,0.007611995927623733,0.9316429117051505,3
2012-12-03,0.0028361215967036557,0.03725194478459182,-0.0007768797955078899,0.013081743886197037,-0.0054002260603931915,0.008191742285455945,0.8541824869165591,0
2012-12-04,0.006556140563939605,0.01523770258360635,-0.004229475133218363,0.011866901851046437,-0.006152100240746951,0.005863251748309796,0.8651166864601126,0
2012-12-05,0.00028276966095086564,0.016596218380950045,-0.010212697304780805,0.014187848979160984,-0.003780775706007182,0.005850667195192545,0.9859162047026838,1
2012-12-06,-0.0009851315617126488,0.01814267836248562,0.016174644526096182,0.016804755702914412,0.00011549913187625963,0.005876409614608982,0.7302457883237617,2
2012-12-07,0.0018292504513044427,0.007499534893247395,0.03165837945914407,0.01829110871373393,0.0033836709575305233,0.004236948267375812,0.7895262065045011,3
2012-12-10,0.007210964459247515,0.010067537227987255,0.03119592166164975,0.017152474233787702,0.003922119775605666,0.004119706892167645,0.7454037687646283,4
2012-12-11,0.01550391622004188,0.02216170263801165,0.037390672202117115,0.02219095231526319,0.010927985000162236,0.0038700406201414776,1.1272714752521817,5
2012-12-12,0.014205141624824114,0.014491928068855797,0.04151249891618569,0.0206100395744481,0.011487272973659016,0.0032959725151832982,1.06881303441073,6
2012-12-13,0.004578364500455123,0.003588722647372089,0.04929049553318343,0.0119408851636713,0.0055287686785988645,0.003846234107442628,1.0150828225757291,0
2012-12-14,-0.0021771330286015633,-0.00035186509887219497,0.047162847404553565,0.00589661867313197,0.0021311907477671683,0.004058338488098068,1.0457527110918248,0
2012-12-17,0.009124761612207433,0.01640152440313991,0.05426445786918044,0.015059647950037938,0.014097383818437906,0.00511222768782784,1.1290615373858932,1
2012-12-18,0.013455154575434669,0.02916767838474188,0.04484982937662929,0.02410000305182176,0.025492866546048397,0.005775373048426376,1.3868413485040902,2
2012-12-19,0.005435005905787715,0.019717352559235346,0.03664080442915263,0.01466901278759188,0.018140059996346023,0.006641942440936615,1.1631264868084794,0
2012-12-20,0.01745725150336752,0.022115541664381233,0.04065945518609593,0.018475029302816384,0.024071625893074697,0.006739129705509751,1.2566961526989464,1
2012-12-21,0.01198263294798596,0.009779412133423593,0.017352288069200972,0.008362609089969816,0.014833191368638261,0.007607129506199827,1.718324146903123,0
2012-12-24,-0.002854554580879687,0.006244159901268143,0.01637456044151908,0.004442003410070628,0.011694653294645734,0.007716575507471499,0.38267931207138267,0
2012-12-26,-0.017986104380452672,-0.004772955619666841,0.01728297019519731,-0.0006409143883084569,0.0075162494665363955,0.00752397203783644,0.7655651894925547,0
2012-12-27,-0.011962014814374977,-0.0065920225297484425,0.007804374422778038,-0.0023658852369490284,0.006212166770579966,0.007520774558981565,1.2059847136669137,0
2012-12-28,-0.028230596788779483,-0.011266173913643818,-0.007717882439744805,-0.012769614721362161,-0.0042334774897957875,0.008028715346249469,1.0695864775280153,0
2012-12-31,-0.0026611034969546976,0.009289642424590738,0.0089345086247683,0.0035638486010272923,0.012994468827256293,0.009764026131074459,1.6882053654968368,1
2013-01-02,0.026062341291080315,0.023133390334479698,0.039914337603717875,0.027255902224956573,0.038825914664240284,0.012159481208677584,1.2988901350045274,2
2013-01-03,0.028077844886993164,0.009586729457624843,0.03903403048394827,0.02296583094866232,0.0363410212754939,0.01181845521422468,0.9733429321665197,0
2013-01-04,0.033978260979931285,0.021609797704347677,0.0417532382636534,0.025346739676498295,0.040301537509013746,0.011465708951131784,0.7935862673856864,1
2013-01-07,0.04241996985487084,0.012991832001326253,0.03539469506762938,0.02076130810438585,0.036933097174118176,0.011487451702594473,0.7455705727000695,0
2013-01-08,0.022048915994238305,0.019329138049827277,0.02929757779042408,0.016351733378485587,0.03319678255997585,0.011019974978300127,0.8184280983179263,0
2013-01-09,-0.0009583675630890909,0.025078996425479616,0.03147975359059196,0.017353447320130885,0.034957251344327506,0.01087607841434272,0.6141271177542472,1
2013-01-10,0.009263781687610662,0.03760173359989549,0.03264930657453369,0.023781556477981743,0.0422023863613578,0.010716624696812052,0.8913465605299233,2
2013-01-11,0.004782999076591743,0.038923778047414315,0.03207516909583452,0.022086158308451436,0.04114076395268316,0.01065686756596584,0.7852376780608443,0
2013-01-14,0.006850365405776104,0.04956092755465469,0.03773639161185871,0.01949760660874826,0.03945895384631061,0.009527657775357823,0.6273694979692856,0
2013-01-15,0.010443358172858686,0.03272253889414811,0.042316162004290225,0.018083214811197266,0.03939521806529612,0.00857314326894445,0.6629623307445769,1
2013-01-16,0.00774357567367101,0.006777786918833906,0.030067970443711012,0.016433928107376202,0.038301117629384616,0.003433555791409149,0.7563787069541544,0
2013-01-17,0.006254724644940479,0.015576448736177806,0.025312505393746854,0.021710533775226384,0.043955252539946026,0.003700754892739799,0.9810120527992491,1
2013-01-18,0.008566917046819666,0.013390891679735617,0.03529006384436317,0.02220472632033653,0.045342645893389946,0.003577635452940965,1.2368094093777562,2
2013-01-22,0.014696931812143266,0.02164797657117634,0.03492105544728408,0.025939205216029115,0.049443359212860014,0.003472006787542435,0.8309598438619963,3
2013-01-23,0.01563858992656697,0.02624526749534728,0.04608170394374689,0.025269732302235805,0.04931543493303315,0.003009266984016389,0.8205187864623786,4
2013-01-24,0.01604943653668478,0.023917292236697252,0.04959611034868816,0.023065401618057448,0.047797007227425116,0.0030985885005009976,1.1084246584260362,5
2013-01-25,0.015202873207005307,0.02155268763766749,0.059964839656476254,0.025831810845010662,0.05177682416869869,0.0026939123575516802,1.097640925299528,6
2013-01-28,0.011730626610195971,0.020398038962092357,0.06011578575066978,0.021634814575881702,0.04857149024948918,0.0028176059183872303,0.8627691936742269,0
2013-01-29,0.010259160044644666,0.025106870032413964,0.07591211735386927,0.021953481045056827,0.05039110929495444,0.002700627682441534,0.8178617786015981,1
2013-01-30,0.004686164037809526,0.020398038962092357,0.05378805347954185,0.015313837388380143,0.04404671840977753,0.003354163274773841,1.1092702324349426,0
2013-01-31,0.001940651056715037,0.018021233949374382,0.02492116495193164,0.01156483488064366,0.03940570930118138,0.003593371520111543,0.9099967049133867,0
2013-02-01,0.006589284974026999,0.021892334245017242,0.03780978780327793,0.020072564624561397,0.04819353943243068,0.004283259310891221,1.1016033475479494,1
2013-02-04,-0.0035319439343329817,0.008157250760361112,0.0216573753014333,0.007528819346407438,0.03478561913519662,0.006027615571530591,1.3126247473799157,0
2013-02-05,0.002588688548540219,0.012874406363310165,0.03480108778180724,0.01596403840648129,0.04341778790089083,0.006581546546124463,0.9384550098527049,1
2013-02-06,0.007263618870339883,0.011983821417683949,0.038543607511754674,0.014789766274910379,0.042621612660198455,0.006582832573319581,1.1350016577675068,2
2013-02-07,0.008416990191486562,0.010373975689111026,0.03453938533402123,0.01173514257971151,0.03967797726447672,0.0066272597043443154,1.2911913912521684,0
2013-02-08,0.003702234956744155,0.010315915011942067,0.032090938343558584,0.015758121178827005,0.04367204869490035,0.006622856063256876,0.8286165428285702,1
2013-02-11,0.01491245214103798,0.011327838261819378,0.031956942910132735,0.013962887908519257,0.04184597872949661,0.006592669532716084,0.602452362881046,0
2013-02-12,0.006421801377804792,0.009027113970032863,0.0343606265796601,0.01392292247925523,0.0420028912583645,0.0065246888494248385,0.5393252848330655,1
2013-02-13,0.006549234793170378,0.01386042480894023,0.03454118925631655,0.013073961519041572,0.04132375072370999,0.006302577694084741,0.682005845745456,2
2013-02-14,0.008810302284323335,0.01730144870372108,0.0356344761078482,0.012240066623593645,0.04059579567068555,0.006161481641960328,0.676404657412948,3
2013-02-15,0.002042343949810066,0.005752140143719053,0.027770402163386887,0.009664553192175166,0.03768477834871415,0.005414517673550439,1.741660238746392,0
2013-02-19,0.009751699501277411,0.024809573394422024,0.033169202066219095,0.015573092062521136,0.04364659680598559,0.003895350947532023,0.7936332696209678,1
2013-02-20,-0.004473303172611853,0.0019197715407157645,0.014818893822965862,0.0021817586680025845,0.02918700967146697,0.005271054052059695,1.313233992500061,0
2013-02-21,-0.011370417416203704,-0.004895650156388376,0.007029502664098075,-0.004256347031708462,0.021678509146923767,0.0056235981391100425,1.4520308916983216,0
2013-02-22,-0.0026267339678368584,0.006160425996209362,0.016598309794839672,0.0046497344512822876,0.03020398164845102,0.006468988936952629,0.8563065823708567,1
2013-02-25,-0.020446069020224056,-0.018445482975774752,-0.008319849998565165,-0.014058205606904194,0.00970232010281389,0.00868183479991395,1.9036332185021916,0
2013-02-26,-0.021076448693991057,-0.011530280386931602,-0.0003330552764486683,-0.007291979156454726,0.015579638507897741,0.009104083215210501,1.4051292705720744,1
2013-02-27,0.003766779902436568,-0.0007233732186633368,0.00829721077888168,0.004798999660995588,0.026944383950017036,0.010080437188594988,1.1164825039222266,2
2013-02-28,0.007911085980575772,-0.003549283785442392,0.010261946442464254,0.0023040235760028193,0.0234617216259818,0.010092654625978324,0.943089093656264,0
2013-03-01,0.0014486157776603115,-0.001181923318446021,0.01609907639960917,0.004809069796153186,0.02554206618792671,0.010152676360832585,1.2400360874288419,1
2013-03-04,0.026309382049309216,0.00532538958782558,0.011108162118773635,0.009599855403532231,0.02981289657490419,0.010281336369365734,0.7280345646965422,2
2013-03-05,0.028462654977232882,0.006786314595919274,0.03176425356038637,0.017049595715891906,0.03749910411027014,0.010400487965814867,0.9054346704397616,3
